name	gene_id	biotype	cluster	chr	start	end
tmem14ca	ENSDARG00000075180	protein_coding	Cluster024	24	8596085	8601448
tmem150c	ENSDARG00000069590	protein_coding	Cluster001	10	5041673	5058519
tmem151a	ENSDARG00000079908	protein_coding	Cluster001	21	25598165	25611154
tmem154	ENSDARG00000074776	protein_coding	Cluster004	1	24463247	24486257
tmem161b	ENSDARG00000055989	protein_coding	Cluster002	5	47376470	47419268
tmem163a	ENSDARG00000079858	protein_coding	Cluster001	9	23444374	23507251
tmem167a	ENSDARG00000035914	protein_coding	Cluster054	10	43282408	43289264
tmem168a	ENSDARG00000068705	protein_coding	Cluster016	4	6726483	6740842
tmem168b	ENSDARG00000062168	protein_coding	Cluster047	25	21652838	21666202
tmem176	ENSDARG00000078659	protein_coding	Cluster001	1	44234139	44239650
tmem176l.2	ENSDARG00000089399	protein_coding	Cluster001	16	46673056	46678680
tmem176l.3b	ENSDARG00000096874	protein_coding	Cluster001	7	66342282	66352874
tmem176l.4	ENSDARG00000074390	protein_coding	Cluster070	16	46684939	46697749
tmem178	ENSDARG00000020758	protein_coding	Cluster001	11	30266472	30283922
tmem178b	ENSDARG00000006747	protein_coding	Cluster001	4	12112305	12240311
tmem179b	ENSDARG00000069495	protein_coding	Cluster023	21	25627788	25633215
tmem182a	ENSDARG00000040374	protein_coding	Cluster014	9	6937220	6949196
tmem183a	ENSDARG00000044899	protein_coding	Cluster211	11	22203004	22211504
tmem184ba	ENSDARG00000045147	protein_coding	Cluster002	12	19198783	19218346
tmem187	ENSDARG00000051989	protein_coding	Cluster095	1	44098995	44099876
tmem192	ENSDARG00000037484	protein_coding	Cluster002	1	18956608	18972837
tmem196b	ENSDARG00000090140	protein_coding	Cluster001	16	19840059	19875782
tmem200a	ENSDARG00000031540	protein_coding	Cluster001	20	2201154	2215338
tmem201	ENSDARG00000077307	protein_coding	Cluster009	23	29900593	29931546
tmem203	ENSDARG00000104996	protein_coding	Cluster002	5	53850882	53852524
tmem204	ENSDARG00000045273	protein_coding	Cluster001	24	37966105	37990081
tmem209	ENSDARG00000039340	protein_coding	Cluster002	4	5085437	5100371
tmem222a	ENSDARG00000069589	protein_coding	Cluster015	16	55222722	55234509
tmem222b	ENSDARG00000104097	protein_coding	Cluster016	19	14132368	14173697
tmem229b	ENSDARG00000060569	protein_coding	Cluster003	17	37677119	37702243
tmem234	ENSDARG00000078333	protein_coding	Cluster002	13	33184223	33186948
tmem237a	ENSDARG00000041735	protein_coding	Cluster001	9	13743176	13757734
tmem238a	ENSDARG00000093684	protein_coding	Cluster007	19	10412400	10414408
tmem238b	ENSDARG00000090478	protein_coding	Cluster002	16	17762264	17763224
tmem240a	ENSDARG00000087916	protein_coding	Cluster001	23	24645271	24656065
tmem240b	ENSDARG00000090145	protein_coding	Cluster001	22	344474	349945
tmem243a	ENSDARG00000042214	protein_coding	Cluster002	18	8954094	8957981
tmem251	ENSDARG00000042341	protein_coding	Cluster002	20	27188449	27191763
tmem255a	ENSDARG00000073911	protein_coding	Cluster001	14	33095541	33114350
tmem259	ENSDARG00000060442	protein_coding	Cluster047	11	14015123	14044472
tmem265	ENSDARG00000095937	protein_coding	Cluster001	14	30240367	30247547
tmem30aa	ENSDARG00000030236	protein_coding	Cluster001	17	49898254	49910216
tmem30ab	ENSDARG00000043555	protein_coding	Cluster002	20	16740265	16761268
tmem30c	ENSDARG00000009430	protein_coding	Cluster001	9	30183693	30196731
tmem33	ENSDARG00000041332	protein_coding	Cluster002	14	47369016	47378854
tmem37	ENSDARG00000059305	protein_coding	Cluster005	9	917562	923562
tmem38a	ENSDARG00000024047	protein_coding	Cluster014	11	7148884	7169677
tmem39a	ENSDARG00000102746	protein_coding	Cluster008	1	39313	44565
tmem39b	ENSDARG00000018956	protein_coding	Cluster002	13	33138207	33150860
tmem41ab	ENSDARG00000026771	protein_coding	Cluster001	1	29618212	29634105
tmem44	ENSDARG00000068193	protein_coding	Cluster002	11	33938751	33956779
tmem45b	ENSDARG00000056239	protein_coding	Cluster141	21	25199692	25210447
tmem47	ENSDARG00000057322	protein_coding	Cluster007	8	18530192	18547210
tmem50a	ENSDARG00000015757	protein_coding	Cluster004	13	45348279	45358660
tmem51a	ENSDARG00000068575	protein_coding	Cluster002	8	26681899	26690820
tmem51b	ENSDARG00000061916	protein_coding	Cluster030	11	25595603	25615596
tmem53	ENSDARG00000038789	protein_coding	Cluster002	2	32863384	32867403
tmem56b	ENSDARG00000098224	protein_coding	Cluster195	3	14238210	14302525
tmem57a	ENSDARG00000005625	protein_coding	Cluster030	19	29716624	29746644
tmem57b	ENSDARG00000012741	protein_coding	Cluster010	13	45387466	45434859
tmem59	ENSDARG00000019033	protein_coding	Cluster001	2	26956940	26965271
tmem63c	ENSDARG00000004158	protein_coding	Cluster001	17	44666401	44809896
tmem65	ENSDARG00000076393	protein_coding	Cluster003	19	177065	187781
tmem74b	ENSDARG00000078868	protein_coding	Cluster001	6	51773874	51780992
tmem79a	ENSDARG00000071250	protein_coding	Cluster002	19	791729	797027
tmem82	ENSDARG00000097606	protein_coding	Cluster070	23	24559116	24562155
tmem86a	ENSDARG00000044034	protein_coding	Cluster001	25	24152699	24164902
tmem86b	ENSDARG00000038296	protein_coding	Cluster001	3	16612683	16620518
tmem88b	ENSDARG00000069388	protein_coding	Cluster125	7	21521169	21540116
tmem9	ENSDARG00000055757	protein_coding	Cluster001	8	25742511	25747549
tmem91	ENSDARG00000068456	protein_coding	Cluster001	18	36033654	36065354
tmem98	ENSDARG00000059743	protein_coding	Cluster209	3	38957858	38968370
tmie	ENSDARG00000069423	protein_coding	Cluster003	2	1881031	1936505
tmlhe	ENSDARG00000077547	protein_coding	Cluster003	21	43674767	43700640
tmod4	ENSDARG00000020890	protein_coding	Cluster003	16	29716075	29749570
tmpoa	ENSDARG00000007315	protein_coding	Cluster012	4	16868746	16887360
tmppe	ENSDARG00000036059	protein_coding	Cluster001	7	28881907	28890773
tmprss13a	ENSDARG00000100969	protein_coding	Cluster001	15	12394744	12428992
tmprss4a	ENSDARG00000103117	protein_coding	Cluster002	15	12497789	12527918
tmprss4b	ENSDARG00000012860	protein_coding	Cluster002	5	37290368	37312921
tmsb	ENSDARG00000054911	protein_coding	Cluster038	21	26352696	26356038
tmtc1	ENSDARG00000063149	protein_coding	Cluster001	4	9393510	9465332
tmtc2b	ENSDARG00000035273	protein_coding	Cluster204	18	11747031	11940951
tmub1	ENSDARG00000038787	protein_coding	Cluster002	2	32577965	32591726
tmx3	ENSDARG00000038894	protein_coding	Cluster023	2	27662772	27674547
tmx4	ENSDARG00000101512	protein_coding	Cluster118	17	3842400	3867696
tnc	ENSDARG00000021948	protein_coding	Cluster073	5	27960853	28025364
tnfaip1	ENSDARG00000041565	protein_coding	Cluster016	15	20593465	20605453
tnfaip2a	ENSDARG00000043416	protein_coding	Cluster015	20	18762041	18785769
tnfaip8l1	ENSDARG00000086457	protein_coding	Cluster010	22	4769086	4787454
tnfaip8l2a	ENSDARG00000075592	protein_coding	Cluster005	19	373604	379543
tnfaip8l2b	ENSDARG00000046148	protein_coding	Cluster004	16	29763942	29779166
tnfaip8l3	ENSDARG00000088709	protein_coding	Cluster006	18	39541460	39602593
tnfb	ENSDARG00000013598	protein_coding	Cluster004	15	34841616	34844692
tnfrsf1a	ENSDARG00000018569	protein_coding	Cluster006	16	17154114	17164463
tnfrsf1b	ENSDARG00000070165	protein_coding	Cluster016	11	40167484	40193180
tnfrsf21	ENSDARG00000001807	protein_coding	Cluster001	20	35895119	35938691
tnfrsfa	ENSDARG00000004451	protein_coding	Cluster006	21	16076954	16123423
tnfsf10	ENSDARG00000057241	protein_coding	Cluster003	24	26853313	26858367
tnfsf10l4	ENSDARG00000058068	protein_coding	Cluster002	5	22076175	22079742
tnfsf12	ENSDARG00000069376	protein_coding	Cluster001	7	20404974	20413371
tnika	ENSDARG00000056218	protein_coding	Cluster206	2	26002462	26160855
tnikb	ENSDARG00000009031	protein_coding	Cluster214	24	26346863	26487155
tnip1	ENSDARG00000015653	protein_coding	Cluster006	14	50394423	50605663
tnk1	ENSDARG00000069433	protein_coding	Cluster008	7	26274297	26293591
tnk2a	ENSDARG00000090646	protein_coding	Cluster001	24	25891352	25912744
tnks1bp1	ENSDARG00000068760	protein_coding	Cluster080	5	5953586	6004893
tnmd	ENSDARG00000052615	protein_coding	Cluster001	14	40274293	40355440
tnnc1a	ENSDARG00000011400	protein_coding	Cluster020	23	4955108	4960291
tnnc1b	ENSDARG00000037539	protein_coding	Cluster014	23	20183743	20186253
tnnc2	ENSDARG00000070835	protein_coding	Cluster003	23	20496318	20500956
tnni1al	ENSDARG00000036671	protein_coding	Cluster003	25	19992332	19999199
tnni1b	ENSDARG00000052708	protein_coding	Cluster006	6	54796409	54816373
tnni1c	ENSDARG00000042559	protein_coding	Cluster014	18	6484983	6494059
tnni1d	ENSDARG00000073766	protein_coding	Cluster001	4	26368161	26372301
tnni2a.1	ENSDARG00000045592	protein_coding	Cluster001	25	30644593	30659073
tnni2a.2	ENSDARG00000005841	protein_coding	Cluster001	25	30661130	30671126
tnni2a.3	ENSDARG00000013752	protein_coding	Cluster001	25	30686679	30698314
tnni2a.4	ENSDARG00000029069	protein_coding	Cluster003	25	30699939	30711182
tnni2b.1	ENSDARG00000035958	protein_coding	Cluster091	7	39128730	39135746
tnni2b.2	ENSDARG00000029995	protein_coding	Cluster001	7	39115121	39121848
tnnt1	ENSDARG00000037954	protein_coding	Cluster001	3	32025426	32039164
tnnt2a	ENSDARG00000020610	protein_coding	Cluster006	23	5719252	5751200
tnnt2b	ENSDARG00000100694	protein_coding	Cluster001	6	54753028	54787964
tnnt2d	ENSDARG00000002988	protein_coding	Cluster003	25	20118310	20128930
tnnt2e	ENSDARG00000045822	protein_coding	Cluster001	4	7499687	7536058
tnnt3a	ENSDARG00000030270	protein_coding	Cluster038	25	30827790	30840981
tnnt3b	ENSDARG00000068457	protein_coding	Cluster001	7	39173826	39189342
tnpo2	ENSDARG00000038239	protein_coding	Cluster034	3	18657784	18689492
tnpo3	ENSDARG00000045680	protein_coding	Cluster214	4	13587840	13606309
tnr	ENSDARG00000020771	protein_coding	Cluster001	2	35258307	35491658
tnrc5	ENSDARG00000070512	protein_coding	Cluster008	1	9778581	9789519
tnrc6c1	ENSDARG00000076847	protein_coding	Cluster003	3	34129247	34208461
tns1a	ENSDARG00000078842	protein_coding	Cluster001	6	18705859	18814425
tns1b	ENSDARG00000020845	protein_coding	Cluster246	9	47738615	47957048
tns2a	ENSDARG00000076292	protein_coding	Cluster001	23	10534985	10652287
tns2b	ENSDARG00000068397	protein_coding	Cluster048	6	39016341	39053783
tns3.2	ENSDARG00000031911	protein_coding	Cluster009	20	6561364	6676694
tnw:ENSDARG00000024829	ENSDARG00000024829	protein_coding	Cluster038	2	35526961	35584559
tnxba	ENSDARG00000001760	protein_coding	Cluster023	16	16713265	16741787
tob2	ENSDARG00000102795	lincRNA	Cluster096	3	5125187	5132323
toe1	ENSDARG00000077544	protein_coding	Cluster032	2	27724227	27730300
tollip	ENSDARG00000098486	protein_coding	Cluster210	7	72027220	72041305
tomm40	ENSDARG00000092112	protein_coding	Cluster012	16	25758075	25765716
tomm40l	ENSDARG00000036721	protein_coding	Cluster050	19	10912437	10922990
top1l	ENSDARG00000070545	protein_coding	Cluster115	11	25058750	25074061
top1mt:ENSDARG00000027824	ENSDARG00000027824	protein_coding	Cluster145	24	42133360	42144919
top2b	ENSDARG00000034195	protein_coding	Cluster201	19	18229785	18316319
top3a	ENSDARG00000052827	protein_coding	Cluster002	3	40093430	40112776
topaz1	ENSDARG00000099801	protein_coding	Cluster002	19	48729905	48748712
toporsa	ENSDARG00000037260	protein_coding	Cluster008	1	25411427	25416247
tor1	ENSDARG00000077950	protein_coding	Cluster127	21	3624130	3635904
tor1l3	ENSDARG00000026895	protein_coding	Cluster005	23	37463297	37472385
tor2a	ENSDARG00000100559	protein_coding	Cluster010	5	64423484	64432750
tor4aa:ENSDARG00000010145	ENSDARG00000010145	protein_coding	Cluster004	10	3323409	3332058
tox	ENSDARG00000032317	protein_coding	Cluster019	2	22324851	22447193
tox2	ENSDARG00000100055	protein_coding	Cluster003	6	57903518	58152418
tox3	ENSDARG00000073957	protein_coding	Cluster019	7	36627592	36697997
tp53bp2a	ENSDARG00000009136	protein_coding	Cluster004	13	516409	534181
tp53i11b	ENSDARG00000006025	protein_coding	Cluster002	18	27457720	27591078
tpbga	ENSDARG00000099609	protein_coding	Cluster004	19	14197154	14199792
tpcn1	ENSDARG00000062362	protein_coding	Cluster040	5	22697570	22727424
tpd52l1	ENSDARG00000042548	protein_coding	Cluster001	20	39789158	39833399
tph1b	ENSDARG00000036082	protein_coding	Cluster004	7	32835182	32843734
tph2	ENSDARG00000057239	protein_coding	Cluster001	18	17000698	17011990
tpi1a	ENSDARG00000025012	protein_coding	Cluster204	19	5177732	5186827
tpi1b	ENSDARG00000040988	protein_coding	Cluster001	16	12345335	12364092
tpm2	ENSDARG00000104682	protein_coding	Cluster006	10	6317005	6373961
tpm4a	ENSDARG00000023963	protein_coding	Cluster178	22	15552293	15576521
tpm4b	ENSDARG00000019128	protein_coding	Cluster015	2	55567558	55584168
tpma	ENSDARG00000033683	protein_coding	Cluster003	7	29680931	29689316
tpp1	ENSDARG00000042793	protein_coding	Cluster002	17	30826918	30838829
tppp2	ENSDARG00000035338	protein_coding	Cluster001	5	36456665	36465588
tppp3	ENSDARG00000030463	protein_coding	Cluster001	7	34958168	34970794
tpra	ENSDARG00000103004	protein_coding	Cluster028	2	21153615	21208696
tprb	ENSDARG00000016630	protein_coding	Cluster028	20	34136402	34167077
tprg1l	ENSDARG00000068149	protein_coding	Cluster001	8	48812633	48820967
tpt1	ENSDARG00000092693	protein_coding	Cluster054	1	33974974	33981243
tpx2	ENSDARG00000078654	protein_coding	Cluster130	23	32102043	32111690
tra2a	ENSDARG00000007863	protein_coding	Cluster004	19	20593564	20606487
tra2b	ENSDARG00000002168	protein_coding	Cluster012	9	12607874	12623574
tradd	ENSDARG00000036057	protein_coding	Cluster017	7	28844749	28853428
traf1	ENSDARG00000069482	protein_coding	Cluster030	8	12371135	12394980
traf3ip2b	ENSDARG00000089756	protein_coding	Cluster004	11	43823544	43835810
traf7	ENSDARG00000060207	protein_coding	Cluster011	3	35478965	35505219
traip	ENSDARG00000011262	protein_coding	Cluster002	11	34900842	34909179
trappc13	ENSDARG00000033768	protein_coding	Cluster002	10	15382649	15424023
trappc2	ENSDARG00000097660	protein_coding	Cluster007	9	55121404	55126877
trappc2l	ENSDARG00000100109	protein_coding	Cluster036	7	55332070	55335959
trappc5	ENSDARG00000026068	protein_coding	Cluster002	1	44971932	44977649
trappc6b	ENSDARG00000016463	protein_coding	Cluster002	23	32095272	32100667
trappc9	ENSDARG00000103106	protein_coding	Cluster003	19	4526789	4531237
trdmt1	ENSDARG00000034518	protein_coding	Cluster002	24	32236986	32281769
trdn	ENSDARG00000041779	protein_coding	Cluster014	20	40247976	40328743
trh	ENSDARG00000006868	protein_coding	Cluster015	8	54107707	54110479
trib1	ENSDARG00000076142	protein_coding	Cluster001	19	33616996	33624863
trib2	ENSDARG00000068179	protein_coding	Cluster001	20	45531767	45550328
trib3	ENSDARG00000016200	protein_coding	Cluster022	11	23820673	23825339
trim101	ENSDARG00000018264	protein_coding	Cluster003	23	17528348	17543803
trim105	ENSDARG00000099885	protein_coding	Cluster002	14	15666561	15684798
trim107	ENSDARG00000079884	protein_coding	Cluster002	6	1604030	1613964
trim110	ENSDARG00000068240	protein_coding	Cluster001	2	38145163	38159846
trim13	ENSDARG00000010010	protein_coding	Cluster231	9	29832111	29844252
trim25l	ENSDARG00000020863	protein_coding	Cluster004	6	4000590	4016218
trim33l	ENSDARG00000086126	protein_coding	Cluster021	16	28829394	28855794
trim35-12	ENSDARG00000101264	protein_coding	Cluster001	3	44957538	44965103
trim35-13	ENSDARG00000003970	protein_coding	Cluster001	3	52352376	52360084
trim35-27	ENSDARG00000035009	protein_coding	Cluster011	14	635163	745362
trim35-40	ENSDARG00000042116	protein_coding	Cluster186	25	17399215	17406993
trim35-7	ENSDARG00000104825	protein_coding	Cluster083	3	5510485	5523471
trim36	ENSDARG00000062794	protein_coding	Cluster002	8	389149	410770
trim37	ENSDARG00000076473	protein_coding	Cluster002	10	32865760	32907987
trim3a	ENSDARG00000063711	protein_coding	Cluster003	15	32439462	32495849
trim3b	ENSDARG00000005397	protein_coding	Cluster001	10	26169143	26227490
trim44	ENSDARG00000051761	protein_coding	Cluster004	25	36762077	36767489
trim45	ENSDARG00000076781	protein_coding	Cluster135	9	20715483	20728124
trim46a	ENSDARG00000012367	protein_coding	Cluster001	16	23438512	23464505
trim46b	ENSDARG00000058649	protein_coding	Cluster001	19	8661756	8685504
trim47	ENSDARG00000056678	protein_coding	Cluster009	10	26156409	26166466
trim63b	ENSDARG00000086685	protein_coding	Cluster001	9	24089834	24091346
trim66	ENSDARG00000054332	protein_coding	Cluster001	7	28151968	28191858
trim8b	ENSDARG00000060729	protein_coding	Cluster019	12	33815956	33834539
trim9	ENSDARG00000039123	protein_coding	Cluster001	13	36742472	36785295
triob	ENSDARG00000000370	protein_coding	Cluster015	16	8853370	9108908
triobpb	ENSDARG00000006385	protein_coding	Cluster002	3	1398377	1411821
trip11	ENSDARG00000078381	protein_coding	Cluster030	13	33043768	33077359
trip4	ENSDARG00000098074	protein_coding	Cluster002	7	52984582	53129633
trit1	ENSDARG00000032876	protein_coding	Cluster002	19	31135454	31212769
trmt11	ENSDARG00000040033	protein_coding	Cluster053	16	40093413	40124113
trmt12	ENSDARG00000060338	protein_coding	Cluster060	14	35074318	35082463
trmt13:ENSDARG00000102846	ENSDARG00000102846	protein_coding	Cluster127	22	16285470	16291616
trmt44	ENSDARG00000033957	protein_coding	Cluster002	7	59372036	59414674
trmt5	ENSDARG00000069278	protein_coding	Cluster143	13	31551538	31557475
trmt6	ENSDARG00000042344	protein_coding	Cluster143	20	45850603	45868586
trnau1apa	ENSDARG00000101323	protein_coding	Cluster032	19	14056883	14071017
trnau1apb	ENSDARG00000056475	protein_coding	Cluster009	2	24654984	24661785
trpa1b	ENSDARG00000031875	protein_coding	Cluster001	24	13490968	13569689
trpc1	ENSDARG00000061203	protein_coding	Cluster001	24	5811354	5844423
trpc4a	ENSDARG00000070507	protein_coding	Cluster003	10	25867549	25898389
trpc4apa	ENSDARG00000018840	protein_coding	Cluster109	11	24919758	24942714
trpc4apb	ENSDARG00000020647	polymorphic_pseudogene	Cluster062	23	18833199	18851614
trpc6a	ENSDARG00000056625	protein_coding	Cluster001	21	22764652	22775844
trpm1a	ENSDARG00000011259	protein_coding	Cluster001	7	29042218	29070214
trpm1b	ENSDARG00000103476	protein_coding	Cluster006	25	34135366	34175192
trpm2:ENSDARG00000095696	ENSDARG00000095696	protein_coding	Cluster001	4	75445046	75464503
trpm4a	ENSDARG00000059993	protein_coding	Cluster170	3	32360753	32387233
trpm5	ENSDARG00000059792	protein_coding	Cluster004	7	48402571	48429274
trpm7	ENSDARG00000036232	protein_coding	Cluster002	18	113928	127873
trpv4	ENSDARG00000061941	protein_coding	Cluster011	5	19291229	19342661
trpv6	ENSDARG00000014496	protein_coding	Cluster001	16	12403087	12428961
try	ENSDARG00000042993	protein_coding	Cluster005	16	25165732	25181539
tsc22d1	ENSDARG00000038306	protein_coding	Cluster040	9	18724793	18807341
tsc22d2	ENSDARG00000041839	protein_coding	Cluster096	22	35229268	35287631
tsc22d3	ENSDARG00000075666	protein_coding	Cluster001	14	27700651	27703881
tshz3b	ENSDARG00000103361	protein_coding	Cluster003	7	46455525	46508936
tsn	ENSDARG00000041830	protein_coding	Cluster012	9	23118806	23128641
tspan12	ENSDARG00000032389	protein_coding	Cluster003	4	10575973	10600213
tspan13b	ENSDARG00000070479	protein_coding	Cluster001	19	30800669	30811898
tspan2a	ENSDARG00000003754	protein_coding	Cluster001	6	49108395	49160554
