Ensembl Gene ID	Chromosome Name	Gene Start (bp)	Gene End (bp)	Strand	Associated Gene Name	Description	Pfam ID	Ensembl Protein Family ID(s)	Ensembl Family Description
ENSDARG00000104917	4	46537216	46541237	-1	BX321887.3		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000104917	4	46537216	46541237	-1	BX321887.3		PF13912	PTHR24384	ZINC FINGER
ENSDARG00000100068	4	52164711	52179929	-1	BX936350.1		PF13894	PTHR24409_SF21	ZINC FINGER
ENSDARG00000100068	4	52164711	52179929	-1	BX936350.1		PF00096	PTHR24409_SF21	ZINC FINGER
ENSDARG00000101229	4	38390566	38405463	-1	CR792418.3		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000101229	4	38390566	38405463	-1	CR792418.3		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000101229	4	38390566	38405463	-1	CR792418.3		PF13465	PTHR24384	ZINC FINGER
ENSDARG00000095997	4	33200274	33215749	1	znf1112	zinc finger protein 1112 [Source:ZFIN;Acc:ZDB-GENE-110913-179]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000095997	4	33200274	33215749	1	znf1112	zinc finger protein 1112 [Source:ZFIN;Acc:ZDB-GENE-110913-179]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000095997	4	33200274	33215749	1	znf1112	zinc finger protein 1112 [Source:ZFIN;Acc:ZDB-GENE-110913-179]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000098324	4	70942037	70948011	-1	CABZ01054394.4		PF13894	PTHR24377_SF155	ZINC FINGER
ENSDARG00000098324	4	70942037	70948011	-1	CABZ01054394.4		PF13912	PTHR24377_SF155	ZINC FINGER
ENSDARG00000098324	4	70942037	70948011	-1	CABZ01054394.4		PF00096	PTHR24377_SF155	ZINC FINGER
ENSDARG00000098324	4	70942037	70948011	-1	CABZ01054394.4		PF12874	PTHR24377_SF155	ZINC FINGER
ENSDARG00000089092	4	70917435	70929368	1	CABZ01054394.1		PF13912	PTHR24384	ZINC FINGER
ENSDARG00000089092	4	70917435	70929368	1	CABZ01054394.1		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000089092	4	70917435	70929368	1	CABZ01054394.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000099048	4	64539369	64766951	1	znf1070	zinc finger protein 1070 [Source:ZFIN;Acc:ZDB-GENE-080212-4]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000102457	4	37322798	37324735	-1	BX539341.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000102457	4	37322798	37324735	-1	BX539341.1		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000100543	4	65799260	65808705	1	CT573234.3		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000100543	4	65799260	65808705	1	CT573234.3		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000099193	4	52586627	52602725	-1	BX640461.2		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000099193	4	52586627	52602725	-1	BX640461.2		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000100838	4	50706867	50713134	-1	BX640584.3		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000100838	4	50706867	50713134	-1	BX640584.3		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000101451	4	68454152	68461979	-1	CABZ01033540.1		PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000101451	4	68454152	68461979	-1	CABZ01033540.1		PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000098062	4	65419237	65546219	-1	BX511215.1		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000098062	4	65419237	65546219	-1	BX511215.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000101843	4	62361900	62369289	-1	znf1106	zinc finger protein 1106 [Source:ZFIN;Acc:ZDB-GENE-110913-156]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000101843	4	62361900	62369289	-1	znf1106	zinc finger protein 1106 [Source:ZFIN;Acc:ZDB-GENE-110913-156]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000101843	4	62361900	62369289	-1	znf1106	zinc finger protein 1106 [Source:ZFIN;Acc:ZDB-GENE-110913-156]	PF13912	PTHR24384	ZINC FINGER
ENSDARG00000053695	4	75676777	75689678	-1	zgc:162948	zgc:162948 [Source:ZFIN;Acc:ZDB-GENE-070424-46]	PF13912	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000053695	4	75676777	75689678	-1	zgc:162948	zgc:162948 [Source:ZFIN;Acc:ZDB-GENE-070424-46]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000099945	4	75565209	75582975	1	CU467646.4		PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000099945	4	75565209	75582975	1	CU467646.4		PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000099945	4	75565209	75582975	1	CU467646.4		PF13912	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000104262	4	53104962	53110305	-1	si:dkey-56m15.3	si:dkey-56m15.3 [Source:ZFIN;Acc:ZDB-GENE-110913-96]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000104262	4	53104962	53110305	-1	si:dkey-56m15.3	si:dkey-56m15.3 [Source:ZFIN;Acc:ZDB-GENE-110913-96]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000090452	4	47146892	47148050	-1	BX470115.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000090452	4	47146892	47148050	-1	BX470115.1		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000090452	4	47146892	47148050	-1	BX470115.1		PF13912	PTHR24384	ZINC FINGER
ENSDARG00000092760	4	52283932	52290408	-1	BX936303.1		PF13912	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000092760	4	52283932	52290408	-1	BX936303.1		PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000092760	4	52283932	52290408	-1	BX936303.1		PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000098389	4	71923120	71930465	-1	znf1015	zinc finger protein 1015 [Source:ZFIN;Acc:ZDB-GENE-050913-139]	PF13912	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000098389	4	71923120	71930465	-1	znf1015	zinc finger protein 1015 [Source:ZFIN;Acc:ZDB-GENE-050913-139]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000098389	4	71923120	71930465	-1	znf1015	zinc finger protein 1015 [Source:ZFIN;Acc:ZDB-GENE-050913-139]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000090998	4	72538760	72554520	1	CABZ01071911.1		PF13894	PTHR24377_SF155	ZINC FINGER
ENSDARG00000090998	4	72538760	72554520	1	CABZ01071911.1		PF00096	PTHR24377_SF155	ZINC FINGER
ENSDARG00000088367	4	72300353	72372221	1	CABZ01069016.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000088367	4	72300353	72372221	1	CABZ01069016.1		PF12874	PTHR24409_SF21	ZINC FINGER
ENSDARG00000088367	4	72300353	72372221	1	CABZ01069016.1		PF13912	PTHR24409_SF21	ZINC FINGER
ENSDARG00000088367	4	72300353	72372221	1	CABZ01069016.1		PF00096	PTHR24409_SF21	ZINC FINGER
ENSDARG00000088367	4	72300353	72372221	1	CABZ01069016.1		PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000088367	4	72300353	72372221	1	CABZ01069016.1		PF13912	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000088367	4	72300353	72372221	1	CABZ01069016.1		PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000102065	4	57854520	57866225	-1	CR846087.2		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000102065	4	57854520	57866225	-1	CR846087.2		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000090400	4	58803634	58827891	1	CR388363.1		PF00096	PTHR24409_SF21	ZINC FINGER
ENSDARG00000090400	4	58803634	58827891	1	CR388363.1		PF13894	PTHR24409_SF21	ZINC FINGER
ENSDARG00000102311	4	65078832	65090234	1	BX572103.3		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000102311	4	65078832	65090234	1	BX572103.3		PF13912	PTHR24384	ZINC FINGER
ENSDARG00000102311	4	65078832	65090234	1	BX572103.3		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000025601	4	1612198	1616985	1	FO704715.1		PF15227	PTHR24103_SF253	NUCLEAR FACTOR 7 XNF7
ENSDARG00000025601	4	1612198	1616985	1	FO704715.1		PF00643	PTHR24103_SF253	NUCLEAR FACTOR 7 XNF7
ENSDARG00000104281	4	28657101	28674605	-1	CABZ01050665.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000104281	4	28657101	28674605	-1	CABZ01050665.1		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000098607	4	33064508	33073650	-1	BX511182.1		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000098607	4	33064508	33073650	-1	BX511182.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000098607	4	33064508	33073650	-1	BX511182.1		PF13465	PTHR24384	ZINC FINGER
ENSDARG00000099845	4	54385328	54398233	1	zgc:174275	zgc:174275 [Source:ZFIN;Acc:ZDB-GENE-080305-5]	PF13912	PTHR24384	ZINC FINGER
ENSDARG00000099845	4	54385328	54398233	1	zgc:174275	zgc:174275 [Source:ZFIN;Acc:ZDB-GENE-080305-5]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000099845	4	54385328	54398233	1	zgc:174275	zgc:174275 [Source:ZFIN;Acc:ZDB-GENE-080305-5]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000092583	4	40685264	40695165	1	si:dkey-16p19.5	si:dkey-16p19.5 [Source:ZFIN;Acc:ZDB-GENE-120709-69]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000092583	4	40685264	40695165	1	si:dkey-16p19.5	si:dkey-16p19.5 [Source:ZFIN;Acc:ZDB-GENE-120709-69]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000100123	4	46076774	46086623	-1	BX324142.2		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000100123	4	46076774	46086623	-1	BX324142.2		PF13465	PTHR24384	ZINC FINGER
ENSDARG00000100123	4	46076774	46086623	-1	BX324142.2		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000099834	4	54796545	54805571	1	BX649417.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000103292	4	52295742	52361891	1	BX936303.3		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000103292	4	52295742	52361891	1	BX936303.3		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000103292	4	52295742	52361891	1	BX936303.3		PF13465	PTHR24384	ZINC FINGER
ENSDARG00000095023	4	39938021	39945642	-1	BX901907.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000101310	4	64241219	64247005	1	BX004873.4		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000101310	4	64241219	64247005	1	BX004873.4		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000092608	4	72173500	72183900	-1	BX855614.1		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000092608	4	72173500	72183900	-1	BX855614.1		PF13912	PTHR24384	ZINC FINGER
ENSDARG00000092608	4	72173500	72183900	-1	BX855614.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000104888	4	56775131	56779954	-1	si:dkey-28i19.1	si:dkey-28i19.1 [Source:ZFIN;Acc:ZDB-GENE-110914-21]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000104888	4	56775131	56779954	-1	si:dkey-28i19.1	si:dkey-28i19.1 [Source:ZFIN;Acc:ZDB-GENE-110914-21]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000099847	4	65786058	65795255	-1	CT573234.1		PF13912	PTHR24384	ZINC FINGER
ENSDARG00000099847	4	65786058	65795255	-1	CT573234.1		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000099847	4	65786058	65795255	-1	CT573234.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000101690	4	74772067	74779770	1	FP074874.1		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000101690	4	74772067	74779770	1	FP074874.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000090942	4	70966537	70982009	-1	CABZ01054394.3		PF12874	PTHR24409_SF21	ZINC FINGER
ENSDARG00000090942	4	70966537	70982009	-1	CABZ01054394.3		PF13894	PTHR24409_SF21	ZINC FINGER
ENSDARG00000090942	4	70966537	70982009	-1	CABZ01054394.3		PF00096	PTHR24409_SF21	ZINC FINGER
ENSDARG00000101418	4	34103310	34166767	-1	BX324179.1		PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000101418	4	34103310	34166767	-1	BX324179.1		PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000105289	4	67105710	67106900	-1	FO834842.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000105289	4	67105710	67106900	-1	FO834842.1		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000103604	4	39778363	40138853	1	BX470200.3		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000091393	4	70777358	70791953	-1	CR788316.2		PF13465	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000091393	4	70777358	70791953	-1	CR788316.2		PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000095121	4	45645732	45651823	-1	BX942815.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000095121	4	45645732	45651823	-1	BX942815.1		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000099795	4	35392740	35407593	1	CR792455.1		PF13465	PTHR24384	ZINC FINGER
ENSDARG00000099795	4	35392740	35407593	1	CR792455.1		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000099795	4	35392740	35407593	1	CR792455.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000100390	4	71354577	71367468	-1	CABZ01021450.2		PF13912	PTHR24384	ZINC FINGER
ENSDARG00000100390	4	71354577	71367468	-1	CABZ01021450.2		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000100390	4	71354577	71367468	-1	CABZ01021450.2		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000096139	4	50246901	50256720	1	si:dkey-16b10.1	si:dkey-16b10.1 [Source:ZFIN;Acc:ZDB-GENE-120703-53]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000096139	4	50246901	50256720	1	si:dkey-16b10.1	si:dkey-16b10.1 [Source:ZFIN;Acc:ZDB-GENE-120703-53]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000097086	4	75644408	75652002	-1	si:dkey-172k15.4	si:dkey-172k15.4 [Source:ZFIN;Acc:ZDB-GENE-131127-210]	PF13912	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000097086	4	75644408	75652002	-1	si:dkey-172k15.4	si:dkey-172k15.4 [Source:ZFIN;Acc:ZDB-GENE-131127-210]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000095569	4	42250204	42251451	1	CABZ01059309.1		PF13894	PTHR24409_SF21	ZINC FINGER
ENSDARG00000095569	4	42250204	42251451	1	CABZ01059309.1		PF00096	PTHR24409_SF21	ZINC FINGER
ENSDARG00000091793	4	72570048	72579130	-1	CABZ01071911.2		PF13894	PTHR24409_SF21	ZINC FINGER
ENSDARG00000091793	4	72570048	72579130	-1	CABZ01071911.2		PF00096	PTHR24409_SF21	ZINC FINGER
ENSDARG00000098166	4	40461327	40472798	1	znf980	zinc finger protein 980 [Source:ZFIN;Acc:ZDB-GENE-110913-163]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000098166	4	40461327	40472798	1	znf980	zinc finger protein 980 [Source:ZFIN;Acc:ZDB-GENE-110913-163]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000098166	4	40461327	40472798	1	znf980	zinc finger protein 980 [Source:ZFIN;Acc:ZDB-GENE-110913-163]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000103310	4	51229598	51238471	-1	znf1053	zinc finger protein 1053 [Source:ZFIN;Acc:ZDB-GENE-121214-1]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000103310	4	51229598	51238471	-1	znf1053	zinc finger protein 1053 [Source:ZFIN;Acc:ZDB-GENE-121214-1]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000100182	4	41178034	41179674	-1	CR855306.1		PF12874	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000100182	4	41178034	41179674	-1	CR855306.1		PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000100182	4	41178034	41179674	-1	CR855306.1		PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000101492	4	29480176	29488158	-1	CR847895.3		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000101492	4	29480176	29488158	-1	CR847895.3		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000101395	4	29209957	29225170	1	CR388132.1		PF13894	PTHR24377_SF155	ZINC FINGER
ENSDARG00000101395	4	29209957	29225170	1	CR388132.1		PF00096	PTHR24377_SF155	ZINC FINGER
ENSDARG00000102347	4	50465753	50474941	-1	BX640584.4		PF12874	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000102347	4	50465753	50474941	-1	BX640584.4		PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000102347	4	50465753	50474941	-1	BX640584.4		PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000100993	4	39111844	39113264	-1	BX950868.2		PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000100993	4	39111844	39113264	-1	BX950868.2		PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000102791	4	51799273	51805283	1	znf1045	zinc finger protein 1045 [Source:ZFIN;Acc:ZDB-GENE-110914-118]	PF13912	PTHR24384	ZINC FINGER
ENSDARG00000102791	4	51799273	51805283	1	znf1045	zinc finger protein 1045 [Source:ZFIN;Acc:ZDB-GENE-110914-118]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000102791	4	51799273	51805283	1	znf1045	zinc finger protein 1045 [Source:ZFIN;Acc:ZDB-GENE-110914-118]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000103169	4	39484785	39496103	1	BX649341.1		PF13913	PTHR24384	ZINC FINGER
ENSDARG00000103169	4	39484785	39496103	1	BX649341.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000103169	4	39484785	39496103	1	BX649341.1		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000096030	4	72030896	72040434	1	si:dkey-262g12.7	si:dkey-262g12.7 [Source:ZFIN;Acc:ZDB-GENE-110914-181]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000096030	4	72030896	72040434	1	si:dkey-262g12.7	si:dkey-262g12.7 [Source:ZFIN;Acc:ZDB-GENE-110914-181]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000096030	4	72030896	72040434	1	si:dkey-262g12.7	si:dkey-262g12.7 [Source:ZFIN;Acc:ZDB-GENE-110914-181]	PF13912	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000096030	4	72030896	72040434	1	si:dkey-262g12.7	si:dkey-262g12.7 [Source:ZFIN;Acc:ZDB-GENE-110914-181]	PF13912	PTHR24384	ZINC FINGER
ENSDARG00000096030	4	72030896	72040434	1	si:dkey-262g12.7	si:dkey-262g12.7 [Source:ZFIN;Acc:ZDB-GENE-110914-181]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000096030	4	72030896	72040434	1	si:dkey-262g12.7	si:dkey-262g12.7 [Source:ZFIN;Acc:ZDB-GENE-110914-181]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000100750	4	54780018	54792719	-1	znf1047	zinc finger protein 1047 [Source:ZFIN;Acc:ZDB-GENE-110914-204]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000100750	4	54780018	54792719	-1	znf1047	zinc finger protein 1047 [Source:ZFIN;Acc:ZDB-GENE-110914-204]	PF13912	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000100750	4	54780018	54792719	-1	znf1047	zinc finger protein 1047 [Source:ZFIN;Acc:ZDB-GENE-110914-204]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000101105	4	29340387	29350323	-1	CR382372.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000101105	4	29340387	29350323	-1	CR382372.1		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000101105	4	29340387	29350323	-1	CR382372.1		PF13465	PTHR24384	ZINC FINGER
ENSDARG00000100645	4	46560103	46563507	-1	BX321887.2		PF13912	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000100645	4	46560103	46563507	-1	BX321887.2		PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000100645	4	46560103	46563507	-1	BX321887.2		PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000100778	4	60196658	60203465	1	CR450780.3		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000100778	4	60196658	60203465	1	CR450780.3		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000103708	4	35284158	35371569	-1	BX000703.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000103708	4	35284158	35371569	-1	BX000703.1		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000103680	4	53529273	53544572	1	CR762475.2		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000103680	4	53529273	53544572	1	CR762475.2		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000103680	4	53529273	53544572	1	CR762475.2		PF13465	PTHR24384	ZINC FINGER
ENSDARG00000092436	4	50480544	50486215	1	BX640584.1		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000092436	4	50480544	50486215	1	BX640584.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000104762	4	29775758	29835564	1	BX530097.1		PF13465	PTHR24384	ZINC FINGER
ENSDARG00000104762	4	29775758	29835564	1	BX530097.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000090160	4	48010069	48138012	-1	si:dkey-156k2.3	si:dkey-156k2.3 [Source:ZFIN;Acc:ZDB-GENE-110913-19]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000090160	4	48010069	48138012	-1	si:dkey-156k2.3	si:dkey-156k2.3 [Source:ZFIN;Acc:ZDB-GENE-110913-19]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000089642	4	62012129	62016358	1	BX649497.1		PF13912	PTHR24384	ZINC FINGER
ENSDARG00000089642	4	62012129	62016358	1	BX649497.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000100849	4	75492064	75514792	1	BX005417.1		PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000100849	4	75492064	75514792	1	BX005417.1		PF13912	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000100849	4	75492064	75514792	1	BX005417.1		PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000100849	4	75492064	75514792	1	BX005417.1		PF13465	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000102613	4	52852082	52871633	1	CR392354.2		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000102613	4	52852082	52871633	1	CR392354.2		PF13912	PTHR24384	ZINC FINGER
ENSDARG00000102613	4	52852082	52871633	1	CR392354.2		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000093041	4	47201550	47215183	1	si:ch211-234c11.2	si:ch211-234c11.2 [Source:ZFIN;Acc:ZDB-GENE-110914-70]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000093041	4	47201550	47215183	1	si:ch211-234c11.2	si:ch211-234c11.2 [Source:ZFIN;Acc:ZDB-GENE-110914-70]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000093041	4	47201550	47215183	1	si:ch211-234c11.2	si:ch211-234c11.2 [Source:ZFIN;Acc:ZDB-GENE-110914-70]	PF12874	PTHR24384	ZINC FINGER
ENSDARG00000102102	4	36180212	36202976	1	BX649453.2		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000102102	4	36180212	36202976	1	BX649453.2		PF13912	PTHR24384	ZINC FINGER
ENSDARG00000100001	4	64846573	64854286	-1	CT573263.2		PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000100485	4	65824208	65834279	1	CT573234.2		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000100485	4	65824208	65834279	1	CT573234.2		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000102090	4	71273520	71279036	-1	CABZ01021453.1		PF13912	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000102090	4	71273520	71279036	-1	CABZ01021453.1		PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000102090	4	71273520	71279036	-1	CABZ01021453.1		PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000103850	4	71680897	71697202	-1	CABZ01021426.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000103850	4	71680897	71697202	-1	CABZ01021426.1		PF13912	PTHR24384	ZINC FINGER
ENSDARG00000091808	4	43909070	43919677	1	BX897726.1		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000091808	4	43909070	43919677	1	BX897726.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000091808	4	43909070	43919677	1	BX897726.1		PF13465	PTHR24384	ZINC FINGER
ENSDARG00000091808	4	43909070	43919677	1	BX897726.1		PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000091808	4	43909070	43919677	1	BX897726.1		PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000091808	4	43909070	43919677	1	BX897726.1		PF13465	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000101091	4	30004927	30011300	-1	BX322597.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000101091	4	30004927	30011300	-1	BX322597.1		PF13894	PTHR24384	ZINC FINGER
